problem,run,trial,accuracy,n_seen,program
trs.waves.1.c006,3,11,1,265,"C = .(CONS .(DIGIT 7));"
trs.waves.1.c008,4,1,0,17,"C = TAIL;"
trs.waves.1.c008,4,2,1,43385,".(C var73_) = .(.(CONS .(HEAD var73_)) NIL);"
trs.waves.1.c008,4,3,1,16489,".(C var73_) = .(.(CONS .(HEAD var73_)) NIL);"
trs.waves.1.c008,4,4,1,6737,".(C var73_) = .(.(CONS .(HEAD var73_)) NIL);"
trs.waves.1.c008,4,5,1,3201,".(C var73_) = .(.(CONS .(HEAD var73_)) NIL);"
trs.waves.1.c008,4,6,1,1649,".(C var73_) = .(.(CONS .(HEAD var73_)) NIL);"
trs.waves.1.c008,4,7,1,937,".(C var73_) = .(.(CONS .(HEAD var73_)) NIL);"
trs.waves.1.c008,4,8,1,601,".(C var73_) = .(.(CONS .(HEAD var73_)) NIL);"
trs.waves.1.c008,4,9,1,481,".(C var73_) = .(.(CONS .(HEAD var73_)) NIL);"
trs.waves.1.c008,4,10,1,257,".(C var73_) = .(.(CONS .(HEAD var73_)) NIL);"
trs.waves.1.c008,4,11,1,329,".(C var73_) = .(.(CONS .(HEAD var73_)) NIL);"
trs.waves.1.c002,1,1,0,17,"C = TAIL;"
trs.waves.1.c002,1,2,1,19209,".(C var13_) = .(.(CONS .(.(DECC .(DIGIT 1)) 6)) .(.(CONS .(.(DECC .(DIGIT 2)) 5)) NIL));"
trs.waves.1.c002,1,3,1,9873,".(C var13_) = .(.(CONS .(.(DECC .(DIGIT 1)) 6)) .(.(CONS .(.(DECC .(DIGIT 2)) 5)) NIL));"
trs.waves.1.c002,1,4,1,4257,".(C var13_) = .(.(CONS .(.(DECC .(DIGIT 1)) 6)) .(.(CONS .(.(DECC .(DIGIT 2)) 5)) NIL));"
trs.waves.1.c002,1,5,1,2137,".(C var13_) = .(.(CONS .(.(DECC .(DIGIT 1)) 6)) .(.(CONS .(.(DECC .(DIGIT 2)) 5)) NIL));"
trs.waves.1.c002,1,6,1,1025,".(C var13_) = .(.(CONS .(.(DECC .(DIGIT 1)) 6)) .(.(CONS .(.(DECC .(DIGIT 2)) 5)) NIL));"
trs.waves.1.c002,1,7,1,489,".(C var13_) = .(.(CONS .(.(DECC .(DIGIT 1)) 6)) .(.(CONS .(.(DECC .(DIGIT 2)) 5)) NIL));"
trs.waves.1.c002,1,8,1,281,".(C var13_) = .(.(CONS .(.(DECC .(DIGIT 1)) 6)) .(.(CONS .(.(DECC .(DIGIT 2)) 5)) NIL));"
trs.waves.1.c002,1,9,1,153,".(C var13_) = .(.(CONS .(.(DECC .(DIGIT 1)) 6)) .(.(CONS .(.(DECC .(DIGIT 2)) 5)) NIL));"
trs.waves.1.c002,1,10,1,153,".(C var13_) = .(.(CONS .(.(DECC .(DIGIT 1)) 6)) .(.(CONS .(.(DECC .(DIGIT 2)) 5)) NIL));"
trs.waves.1.c002,1,11,1,145,".(C var13_) = .(.(CONS .(.(DECC .(DIGIT 1)) 6)) .(.(CONS .(.(DECC .(DIGIT 2)) 5)) NIL));"
trs.waves.1.c008,2,1,0,17,"C = TAIL;"
trs.waves.1.c008,2,2,1,27577,".(C var59_) = .(.(CONS .(HEAD var59_)) NIL);"
trs.waves.1.c008,2,3,1,12665,".(C var59_) = .(.(CONS .(HEAD var59_)) NIL);"
trs.waves.1.c008,2,4,1,6841,".(C var59_) = .(.(CONS .(HEAD var59_)) NIL);"
trs.waves.1.c008,2,5,1,3145,".(C var59_) = .(.(CONS .(HEAD var59_)) NIL);"
trs.waves.1.c008,2,6,1,1785,".(C var59_) = .(.(CONS .(HEAD var59_)) NIL);"
trs.waves.1.c008,2,7,1,1017,".(C var59_) = .(.(CONS .(HEAD var59_)) NIL);"
trs.waves.1.c008,2,8,1,561,".(C var59_) = .(.(CONS .(HEAD var59_)) NIL);"
trs.waves.1.c008,2,9,1,377,".(C var59_) = .(.(CONS .(HEAD var59_)) NIL);"
trs.waves.1.c008,2,10,1,353,".(C var59_) = .(.(CONS .(HEAD var59_)) NIL);"
trs.waves.1.c008,2,11,1,441,".(C var59_) = .(.(CONS .(HEAD var59_)) NIL);"
trs.waves.1.c008,0,1,0,17,"C = TAIL;"
trs.waves.1.c008,0,2,1,28441,".(C var13_) = .(.(CONS .(HEAD var13_)) NIL);"
trs.waves.1.c008,0,3,1,15049,".(C var13_) = .(.(CONS .(HEAD var13_)) NIL);"
trs.waves.1.c008,0,4,1,6769,".(C var13_) = .(.(CONS .(HEAD var13_)) NIL);"
trs.waves.1.c008,0,5,1,3441,".(C var13_) = .(.(CONS .(HEAD var13_)) NIL);"
trs.waves.1.c008,0,6,1,1729,".(C var13_) = .(.(CONS .(HEAD var13_)) NIL);"
trs.waves.1.c008,0,7,1,945,".(C var13_) = .(.(CONS .(HEAD var13_)) NIL);"
trs.waves.1.c008,0,8,1,537,".(C var13_) = .(.(CONS .(HEAD var13_)) NIL);"
trs.waves.1.c008,0,9,1,473,".(C var13_) = .(.(CONS .(HEAD var13_)) NIL);"
trs.waves.1.c008,0,10,1,241,".(C var13_) = .(.(CONS .(HEAD var13_)) NIL);"
trs.waves.1.c008,0,11,1,241,".(C var13_) = .(.(CONS .(HEAD var13_)) NIL);"
trs.waves.1.c002,4,1,0,17,"C = TAIL;"
trs.waves.1.c002,4,2,1,16209,".(C var18_) = .(.(CONS .(.(DECC .(DIGIT 1)) 6)) .(.(CONS .(.(DECC .(DIGIT 2)) 5)) NIL));"
trs.waves.1.c002,4,3,1,8329,".(C var18_) = .(.(CONS .(.(DECC .(DIGIT 1)) 6)) .(.(CONS .(.(DECC .(DIGIT 2)) 5)) NIL));"
trs.waves.1.c002,4,4,1,3537,".(C var18_) = .(.(CONS .(.(DECC .(DIGIT 1)) 6)) .(.(CONS .(.(DECC .(DIGIT 2)) 5)) NIL));"
trs.waves.1.c002,4,5,1,2153,".(C var18_) = .(.(CONS .(.(DECC .(DIGIT 1)) 6)) .(.(CONS .(.(DECC .(DIGIT 2)) 5)) NIL));"
trs.waves.1.c002,4,6,1,1177,".(C var18_) = .(.(CONS .(.(DECC .(DIGIT 1)) 6)) .(.(CONS .(.(DECC .(DIGIT 2)) 5)) NIL));"
trs.waves.1.c002,4,7,1,561,".(C var18_) = .(.(CONS .(.(DECC .(DIGIT 1)) 6)) .(.(CONS .(.(DECC .(DIGIT 2)) 5)) NIL));"
trs.waves.1.c002,4,8,1,289,".(C var18_) = .(.(CONS .(.(DECC .(DIGIT 1)) 6)) .(.(CONS .(.(DECC .(DIGIT 2)) 5)) NIL));"
trs.waves.1.c002,4,9,1,169,".(C var18_) = .(.(CONS .(.(DECC .(DIGIT 1)) 6)) .(.(CONS .(.(DECC .(DIGIT 2)) 5)) NIL));"
trs.waves.1.c002,4,10,1,137,".(C var18_) = .(.(CONS .(.(DECC .(DIGIT 1)) 6)) .(.(CONS .(.(DECC .(DIGIT 2)) 5)) NIL));"
trs.waves.1.c002,4,11,1,153,".(C var18_) = .(.(CONS .(.(DECC .(DIGIT 1)) 6)) .(.(CONS .(.(DECC .(DIGIT 2)) 5)) NIL));"
trs.waves.1.c007,1,1,0,17,"C = TAIL;"
trs.waves.1.c007,1,2,1,19329,".(C var13_) = .(.(CONS .(.(DECC .(DIGIT 1)) 9)) .(.(CONS .(.(DECC .(DIGIT 6)) 2)) .(.(CONS .(DIGIT 3)) .(.(CONS .(.(DECC .(DIGIT 8)) 1)) .(.(CONS .(.(DECC .(DIGIT 5)) 4)) var13_)))));"
trs.waves.1.c007,1,3,1,6457,".(C var13_) = .(.(CONS .(.(DECC .(DIGIT 1)) 9)) .(.(CONS .(.(DECC .(DIGIT 6)) 2)) .(.(CONS .(DIGIT 3)) .(.(CONS .(.(DECC .(DIGIT 8)) 1)) .(.(CONS .(.(DECC .(DIGIT 5)) 4)) var13_)))));"
trs.waves.1.c007,1,4,1,2985,".(C var13_) = .(.(CONS .(.(DECC .(DIGIT 1)) 9)) .(.(CONS .(.(DECC .(DIGIT 6)) 2)) .(.(CONS .(DIGIT 3)) .(.(CONS .(.(DECC .(DIGIT 8)) 1)) .(.(CONS .(.(DECC .(DIGIT 5)) 4)) var13_)))));"
trs.waves.1.c007,1,5,1,1209,".(C var13_) = .(.(CONS .(.(DECC .(DIGIT 1)) 9)) .(.(CONS .(.(DECC .(DIGIT 6)) 2)) .(.(CONS .(DIGIT 3)) .(.(CONS .(.(DECC .(DIGIT 8)) 1)) .(.(CONS .(.(DECC .(DIGIT 5)) 4)) var13_)))));"
trs.waves.1.c007,1,6,1,449,".(C var13_) = .(.(CONS .(.(DECC .(DIGIT 1)) 9)) .(.(CONS .(.(DECC .(DIGIT 6)) 2)) .(.(CONS .(DIGIT 3)) .(.(CONS .(.(DECC .(DIGIT 8)) 1)) .(.(CONS .(.(DECC .(DIGIT 5)) 4)) var13_)))));"
trs.waves.1.c007,1,7,1,265,".(C var13_) = .(.(CONS .(.(DECC .(DIGIT 1)) 9)) .(.(CONS .(.(DECC .(DIGIT 6)) 2)) .(.(CONS .(DIGIT 3)) .(.(CONS .(.(DECC .(DIGIT 8)) 1)) .(.(CONS .(.(DECC .(DIGIT 5)) 4)) var13_)))));"
trs.waves.1.c007,1,8,1,169,".(C var13_) = .(.(CONS .(.(DECC .(DIGIT 1)) 9)) .(.(CONS .(.(DECC .(DIGIT 6)) 2)) .(.(CONS .(DIGIT 3)) .(.(CONS .(.(DECC .(DIGIT 8)) 1)) .(.(CONS .(.(DECC .(DIGIT 5)) 4)) var13_)))));"
trs.waves.1.c007,1,9,1,153,".(C var13_) = .(.(CONS .(.(DECC .(DIGIT 1)) 9)) .(.(CONS .(.(DECC .(DIGIT 6)) 2)) .(.(CONS .(DIGIT 3)) .(.(CONS .(.(DECC .(DIGIT 8)) 1)) .(.(CONS .(.(DECC .(DIGIT 5)) 4)) var13_)))));"
trs.waves.1.c007,1,10,1,145,".(C var13_) = .(.(CONS .(.(DECC .(DIGIT 1)) 9)) .(.(CONS .(.(DECC .(DIGIT 6)) 2)) .(.(CONS .(DIGIT 3)) .(.(CONS .(.(DECC .(DIGIT 8)) 1)) .(.(CONS .(.(DECC .(DIGIT 5)) 4)) var13_)))));"
trs.waves.1.c007,1,11,1,97,".(C var13_) = .(.(CONS .(.(DECC .(DIGIT 1)) 9)) .(.(CONS .(.(DECC .(DIGIT 6)) 2)) .(.(CONS .(DIGIT 3)) .(.(CONS .(.(DECC .(DIGIT 8)) 1)) .(.(CONS .(.(DECC .(DIGIT 5)) 4)) var13_)))));"
trs.waves.1.c003,4,1,0,17,"C = TAIL;"
trs.waves.1.c003,4,2,1,20321,".(C var13_) = .(.(CONS .(.(DECC .(DIGIT 9)) 8)) .(.(CONS .(.(DECC .(DIGIT 3)) 2)) .(.(CONS .(DIGIT 7)) .(.(CONS .(DIGIT 0)) .(.(CONS .(.(DECC .(DIGIT 2)) 3)) NIL)))));"
trs.waves.1.c003,4,3,1,10129,".(C var13_) = .(.(CONS .(.(DECC .(DIGIT 9)) 8)) .(.(CONS .(.(DECC .(DIGIT 3)) 2)) .(.(CONS .(DIGIT 7)) .(.(CONS .(DIGIT 0)) .(.(CONS .(.(DECC .(DIGIT 2)) 3)) NIL)))));"
trs.waves.1.c003,4,4,1,4369,".(C var13_) = .(.(CONS .(.(DECC .(DIGIT 9)) 8)) .(.(CONS .(.(DECC .(DIGIT 3)) 2)) .(.(CONS .(DIGIT 7)) .(.(CONS .(DIGIT 0)) .(.(CONS .(.(DECC .(DIGIT 2)) 3)) NIL)))));"
trs.waves.1.c003,4,5,1,2089,".(C var13_) = .(.(CONS .(.(DECC .(DIGIT 9)) 8)) .(.(CONS .(.(DECC .(DIGIT 3)) 2)) .(.(CONS .(DIGIT 7)) .(.(CONS .(DIGIT 0)) .(.(CONS .(.(DECC .(DIGIT 2)) 3)) NIL)))));"
trs.waves.1.c003,4,6,1,977,".(C var13_) = .(.(CONS .(.(DECC .(DIGIT 9)) 8)) .(.(CONS .(.(DECC .(DIGIT 3)) 2)) .(.(CONS .(DIGIT 7)) .(.(CONS .(DIGIT 0)) .(.(CONS .(.(DECC .(DIGIT 2)) 3)) NIL)))));"
trs.waves.1.c003,4,7,1,257,".(C var13_) = .(.(CONS .(.(DECC .(DIGIT 9)) 8)) .(.(CONS .(.(DECC .(DIGIT 3)) 2)) .(.(CONS .(DIGIT 7)) .(.(CONS .(DIGIT 0)) .(.(CONS .(.(DECC .(DIGIT 2)) 3)) NIL)))));"
trs.waves.1.c003,4,8,1,121,".(C var13_) = .(.(CONS .(.(DECC .(DIGIT 9)) 8)) .(.(CONS .(.(DECC .(DIGIT 3)) 2)) .(.(CONS .(DIGIT 7)) .(.(CONS .(DIGIT 0)) .(.(CONS .(.(DECC .(DIGIT 2)) 3)) NIL)))));"
trs.waves.1.c003,4,9,1,81,".(C var13_) = .(.(CONS .(.(DECC .(DIGIT 9)) 8)) .(.(CONS .(.(DECC .(DIGIT 3)) 2)) .(.(CONS .(DIGIT 7)) .(.(CONS .(DIGIT 0)) .(.(CONS .(.(DECC .(DIGIT 2)) 3)) NIL)))));"
trs.waves.1.c003,4,10,1,73,".(C var13_) = .(.(CONS .(.(DECC .(DIGIT 9)) 8)) .(.(CONS .(.(DECC .(DIGIT 3)) 2)) .(.(CONS .(DIGIT 7)) .(.(CONS .(DIGIT 0)) .(.(CONS .(.(DECC .(DIGIT 2)) 3)) NIL)))));"
trs.waves.1.c003,4,11,1,57,".(C var13_) = .(.(CONS .(.(DECC .(DIGIT 9)) 8)) .(.(CONS .(.(DECC .(DIGIT 3)) 2)) .(.(CONS .(DIGIT 7)) .(.(CONS .(DIGIT 0)) .(.(CONS .(.(DECC .(DIGIT 2)) 3)) NIL)))));"
trs.waves.1.c011,1,1,0,17,"C = TAIL;"
trs.waves.1.c011,1,2,1,33249,".(C .(var19_ NIL)) = NIL; .(C .(var13_ var17_)) = .(var13_ .(C var17_));"
trs.waves.1.c011,1,3,1,13233,".(C .(var19_ NIL)) = NIL; .(C .(var13_ var17_)) = .(var13_ .(C var17_));"
trs.waves.1.c011,1,4,1,5409,".(C .(var19_ NIL)) = NIL; .(C .(var13_ var17_)) = .(var13_ .(C var17_));"
trs.waves.1.c011,1,5,1,2297,".(C .(var19_ NIL)) = NIL; .(C .(var13_ var17_)) = .(var13_ .(C var17_));"
trs.waves.1.c011,1,6,1,897,".(C .(var19_ NIL)) = NIL; .(C .(var13_ var17_)) = .(var13_ .(C var17_));"
trs.waves.1.c011,1,7,1,545,".(C .(var19_ NIL)) = NIL; .(C .(var13_ var17_)) = .(var13_ .(C var17_));"
trs.waves.1.c011,1,8,1,265,".(C .(var19_ NIL)) = NIL; .(C .(var13_ var17_)) = .(var13_ .(C var17_));"
trs.waves.1.c011,1,9,1,145,".(C .(var19_ NIL)) = NIL; .(C .(var13_ var17_)) = .(var13_ .(C var17_));"
trs.waves.1.c011,1,10,1,121,".(C .(var19_ NIL)) = NIL; .(C .(var13_ var17_)) = .(var13_ .(C var17_));"
trs.waves.1.c011,1,11,1,113,".(C .(var19_ NIL)) = NIL; .(C .(var13_ var17_)) = .(var13_ .(C var17_));"
trs.waves.1.c007,4,1,0,17,"C = TAIL;"
trs.waves.1.c007,4,2,1,12033,".(C var13_) = .(.(CONS .(.(DECC .(DIGIT 1)) 9)) .(.(CONS .(.(DECC .(DIGIT 6)) 2)) .(.(CONS .(DIGIT 3)) .(.(CONS .(.(DECC .(DIGIT 8)) 1)) .(.(CONS .(.(DECC .(DIGIT 5)) 4)) var13_)))));"
trs.waves.1.c007,4,3,1,6137,".(C var13_) = .(.(CONS .(.(DECC .(DIGIT 1)) 9)) .(.(CONS .(.(DECC .(DIGIT 6)) 2)) .(.(CONS .(DIGIT 3)) .(.(CONS .(.(DECC .(DIGIT 8)) 1)) .(.(CONS .(.(DECC .(DIGIT 5)) 4)) var13_)))));"
trs.waves.1.c007,4,4,1,2873,".(C var13_) = .(.(CONS .(.(DECC .(DIGIT 1)) 9)) .(.(CONS .(.(DECC .(DIGIT 6)) 2)) .(.(CONS .(DIGIT 3)) .(.(CONS .(.(DECC .(DIGIT 8)) 1)) .(.(CONS .(.(DECC .(DIGIT 5)) 4)) var13_)))));"
trs.waves.1.c007,4,5,1,1169,".(C var13_) = .(.(CONS .(.(DECC .(DIGIT 1)) 9)) .(.(CONS .(.(DECC .(DIGIT 6)) 2)) .(.(CONS .(DIGIT 3)) .(.(CONS .(.(DECC .(DIGIT 8)) 1)) .(.(CONS .(.(DECC .(DIGIT 5)) 4)) var13_)))));"
trs.waves.1.c007,4,6,1,745,".(C var13_) = .(.(CONS .(.(DECC .(DIGIT 1)) 9)) .(.(CONS .(.(DECC .(DIGIT 6)) 2)) .(.(CONS .(DIGIT 3)) .(.(CONS .(.(DECC .(DIGIT 8)) 1)) .(.(CONS .(.(DECC .(DIGIT 5)) 4)) var13_)))));"
trs.waves.1.c007,4,7,1,377,".(C var13_) = .(.(CONS .(.(DECC .(DIGIT 1)) 9)) .(.(CONS .(.(DECC .(DIGIT 6)) 2)) .(.(CONS .(DIGIT 3)) .(.(CONS .(.(DECC .(DIGIT 8)) 1)) .(.(CONS .(.(DECC .(DIGIT 5)) 4)) var13_)))));"
trs.waves.1.c007,4,8,1,153,".(C var13_) = .(.(CONS .(.(DECC .(DIGIT 1)) 9)) .(.(CONS .(.(DECC .(DIGIT 6)) 2)) .(.(CONS .(DIGIT 3)) .(.(CONS .(.(DECC .(DIGIT 8)) 1)) .(.(CONS .(.(DECC .(DIGIT 5)) 4)) var13_)))));"
trs.waves.1.c007,4,9,1,97,".(C var13_) = .(.(CONS .(.(DECC .(DIGIT 1)) 9)) .(.(CONS .(.(DECC .(DIGIT 6)) 2)) .(.(CONS .(DIGIT 3)) .(.(CONS .(.(DECC .(DIGIT 8)) 1)) .(.(CONS .(.(DECC .(DIGIT 5)) 4)) var13_)))));"
trs.waves.1.c007,4,10,1,97,".(C var13_) = .(.(CONS .(.(DECC .(DIGIT 1)) 9)) .(.(CONS .(.(DECC .(DIGIT 6)) 2)) .(.(CONS .(DIGIT 3)) .(.(CONS .(.(DECC .(DIGIT 8)) 1)) .(.(CONS .(.(DECC .(DIGIT 5)) 4)) var13_)))));"
trs.waves.1.c007,4,11,1,121,".(C var13_) = .(.(CONS .(.(DECC .(DIGIT 1)) 9)) .(.(CONS .(.(DECC .(DIGIT 6)) 2)) .(.(CONS .(DIGIT 3)) .(.(CONS .(.(DECC .(DIGIT 8)) 1)) .(.(CONS .(.(DECC .(DIGIT 5)) 4)) var13_)))));"
trs.waves.1.c007,3,1,0,17,"C = TAIL;"
trs.waves.1.c007,3,2,1,10393,".(C var13_) = .(.(CONS .(.(DECC .(DIGIT 1)) 9)) .(.(CONS .(.(DECC .(DIGIT 6)) 2)) .(.(CONS .(DIGIT 3)) .(.(CONS .(.(DECC .(DIGIT 8)) 1)) .(.(CONS .(.(DECC .(DIGIT 5)) 4)) var13_)))));"
trs.waves.1.c007,3,3,1,6361,".(C var13_) = .(.(CONS .(.(DECC .(DIGIT 1)) 9)) .(.(CONS .(.(DECC .(DIGIT 6)) 2)) .(.(CONS .(DIGIT 3)) .(.(CONS .(.(DECC .(DIGIT 8)) 1)) .(.(CONS .(.(DECC .(DIGIT 5)) 4)) var13_)))));"
trs.waves.1.c007,3,4,1,3017,".(C var13_) = .(.(CONS .(.(DECC .(DIGIT 1)) 9)) .(.(CONS .(.(DECC .(DIGIT 6)) 2)) .(.(CONS .(DIGIT 3)) .(.(CONS .(.(DECC .(DIGIT 8)) 1)) .(.(CONS .(.(DECC .(DIGIT 5)) 4)) var13_)))));"
trs.waves.1.c007,3,5,1,1313,".(C var13_) = .(.(CONS .(.(DECC .(DIGIT 1)) 9)) .(.(CONS .(.(DECC .(DIGIT 6)) 2)) .(.(CONS .(DIGIT 3)) .(.(CONS .(.(DECC .(DIGIT 8)) 1)) .(.(CONS .(.(DECC .(DIGIT 5)) 4)) var13_)))));"
trs.waves.1.c007,3,6,1,633,".(C var13_) = .(.(CONS .(.(DECC .(DIGIT 1)) 9)) .(.(CONS .(.(DECC .(DIGIT 6)) 2)) .(.(CONS .(DIGIT 3)) .(.(CONS .(.(DECC .(DIGIT 8)) 1)) .(.(CONS .(.(DECC .(DIGIT 5)) 4)) var13_)))));"
trs.waves.1.c007,3,7,1,337,".(C var13_) = .(.(CONS .(.(DECC .(DIGIT 1)) 9)) .(.(CONS .(.(DECC .(DIGIT 6)) 2)) .(.(CONS .(DIGIT 3)) .(.(CONS .(.(DECC .(DIGIT 8)) 1)) .(.(CONS .(.(DECC .(DIGIT 5)) 4)) var13_)))));"
trs.waves.1.c007,3,8,1,145,".(C var13_) = .(.(CONS .(.(DECC .(DIGIT 1)) 9)) .(.(CONS .(.(DECC .(DIGIT 6)) 2)) .(.(CONS .(DIGIT 3)) .(.(CONS .(.(DECC .(DIGIT 8)) 1)) .(.(CONS .(.(DECC .(DIGIT 5)) 4)) var13_)))));"
trs.waves.1.c007,3,9,1,121,".(C var13_) = .(.(CONS .(.(DECC .(DIGIT 1)) 9)) .(.(CONS .(.(DECC .(DIGIT 6)) 2)) .(.(CONS .(DIGIT 3)) .(.(CONS .(.(DECC .(DIGIT 8)) 1)) .(.(CONS .(.(DECC .(DIGIT 5)) 4)) var13_)))));"
trs.waves.1.c007,3,10,1,113,".(C var13_) = .(.(CONS .(.(DECC .(DIGIT 1)) 9)) .(.(CONS .(.(DECC .(DIGIT 6)) 2)) .(.(CONS .(DIGIT 3)) .(.(CONS .(.(DECC .(DIGIT 8)) 1)) .(.(CONS .(.(DECC .(DIGIT 5)) 4)) var13_)))));"
trs.waves.1.c007,3,11,1,153,".(C var13_) = .(.(CONS .(.(DECC .(DIGIT 1)) 9)) .(.(CONS .(.(DECC .(DIGIT 6)) 2)) .(.(CONS .(DIGIT 3)) .(.(CONS .(.(DECC .(DIGIT 8)) 1)) .(.(CONS .(.(DECC .(DIGIT 5)) 4)) var13_)))));"
trs.waves.1.c003,1,1,0,17,"C = TAIL;"
trs.waves.1.c003,1,2,1,13337,".(C var15_) = .(.(CONS .(.(DECC .(DIGIT 9)) 8)) .(.(CONS .(.(DECC .(DIGIT 3)) 2)) .(.(CONS .(DIGIT 7)) .(.(CONS .(DIGIT 0)) .(.(CONS .(.(DECC .(DIGIT 2)) 3)) NIL)))));"
trs.waves.1.c003,1,3,1,5833,".(C var15_) = .(.(CONS .(.(DECC .(DIGIT 9)) 8)) .(.(CONS .(.(DECC .(DIGIT 3)) 2)) .(.(CONS .(DIGIT 7)) .(.(CONS .(DIGIT 0)) .(.(CONS .(.(DECC .(DIGIT 2)) 3)) NIL)))));"
trs.waves.1.c003,1,4,1,2441,".(C var15_) = .(.(CONS .(.(DECC .(DIGIT 9)) 8)) .(.(CONS .(.(DECC .(DIGIT 3)) 2)) .(.(CONS .(DIGIT 7)) .(.(CONS .(DIGIT 0)) .(.(CONS .(.(DECC .(DIGIT 2)) 3)) NIL)))));"
trs.waves.1.c003,1,5,1,913,".(C var15_) = .(.(CONS .(.(DECC .(DIGIT 9)) 8)) .(.(CONS .(.(DECC .(DIGIT 3)) 2)) .(.(CONS .(DIGIT 7)) .(.(CONS .(DIGIT 0)) .(.(CONS .(.(DECC .(DIGIT 2)) 3)) NIL)))));"
trs.waves.1.c003,1,6,1,473,".(C var15_) = .(.(CONS .(.(DECC .(DIGIT 9)) 8)) .(.(CONS .(.(DECC .(DIGIT 3)) 2)) .(.(CONS .(DIGIT 7)) .(.(CONS .(DIGIT 0)) .(.(CONS .(.(DECC .(DIGIT 2)) 3)) NIL)))));"
trs.waves.1.c003,1,7,1,345,".(C var15_) = .(.(CONS .(.(DECC .(DIGIT 9)) 8)) .(.(CONS .(.(DECC .(DIGIT 3)) 2)) .(.(CONS .(DIGIT 7)) .(.(CONS .(DIGIT 0)) .(.(CONS .(.(DECC .(DIGIT 2)) 3)) NIL)))));"
trs.waves.1.c003,1,8,1,305,".(C var15_) = .(.(CONS .(.(DECC .(DIGIT 9)) 8)) .(.(CONS .(.(DECC .(DIGIT 3)) 2)) .(.(CONS .(DIGIT 7)) .(.(CONS .(DIGIT 0)) .(.(CONS .(.(DECC .(DIGIT 2)) 3)) NIL)))));"
trs.waves.1.c003,1,9,1,145,".(C var15_) = .(.(CONS .(.(DECC .(DIGIT 9)) 8)) .(.(CONS .(.(DECC .(DIGIT 3)) 2)) .(.(CONS .(DIGIT 7)) .(.(CONS .(DIGIT 0)) .(.(CONS .(.(DECC .(DIGIT 2)) 3)) NIL)))));"
trs.waves.1.c003,1,10,1,81,".(C var15_) = .(.(CONS .(.(DECC .(DIGIT 9)) 8)) .(.(CONS .(.(DECC .(DIGIT 3)) 2)) .(.(CONS .(DIGIT 7)) .(.(CONS .(DIGIT 0)) .(.(CONS .(.(DECC .(DIGIT 2)) 3)) NIL)))));"
trs.waves.1.c003,1,11,1,97,".(C var15_) = .(.(CONS .(.(DECC .(DIGIT 9)) 8)) .(.(CONS .(.(DECC .(DIGIT 3)) 2)) .(.(CONS .(DIGIT 7)) .(.(CONS .(DIGIT 0)) .(.(CONS .(.(DECC .(DIGIT 2)) 3)) NIL)))));"
trs.waves.1.c007,2,1,0,17,"C = TAIL;"
trs.waves.1.c007,2,2,1,12745,".(C var13_) = .(.(CONS .(.(DECC .(DIGIT 1)) 9)) .(.(CONS .(.(DECC .(DIGIT 6)) 2)) .(.(CONS .(DIGIT 3)) .(.(CONS .(.(DECC .(DIGIT 8)) 1)) .(.(CONS .(.(DECC .(DIGIT 5)) 4)) var13_)))));"
trs.waves.1.c007,2,3,1,6217,".(C var13_) = .(.(CONS .(.(DECC .(DIGIT 1)) 9)) .(.(CONS .(.(DECC .(DIGIT 6)) 2)) .(.(CONS .(DIGIT 3)) .(.(CONS .(.(DECC .(DIGIT 8)) 1)) .(.(CONS .(.(DECC .(DIGIT 5)) 4)) var13_)))));"
trs.waves.1.c007,2,4,1,2745,".(C var13_) = .(.(CONS .(.(DECC .(DIGIT 1)) 9)) .(.(CONS .(.(DECC .(DIGIT 6)) 2)) .(.(CONS .(DIGIT 3)) .(.(CONS .(.(DECC .(DIGIT 8)) 1)) .(.(CONS .(.(DECC .(DIGIT 5)) 4)) var13_)))));"
trs.waves.1.c007,2,5,1,1329,".(C var13_) = .(.(CONS .(.(DECC .(DIGIT 1)) 9)) .(.(CONS .(.(DECC .(DIGIT 6)) 2)) .(.(CONS .(DIGIT 3)) .(.(CONS .(.(DECC .(DIGIT 8)) 1)) .(.(CONS .(.(DECC .(DIGIT 5)) 4)) var13_)))));"
trs.waves.1.c007,2,6,1,641,".(C var13_) = .(.(CONS .(.(DECC .(DIGIT 1)) 9)) .(.(CONS .(.(DECC .(DIGIT 6)) 2)) .(.(CONS .(DIGIT 3)) .(.(CONS .(.(DECC .(DIGIT 8)) 1)) .(.(CONS .(.(DECC .(DIGIT 5)) 4)) var13_)))));"
trs.waves.1.c007,2,7,1,297,".(C var13_) = .(.(CONS .(.(DECC .(DIGIT 1)) 9)) .(.(CONS .(.(DECC .(DIGIT 6)) 2)) .(.(CONS .(DIGIT 3)) .(.(CONS .(.(DECC .(DIGIT 8)) 1)) .(.(CONS .(.(DECC .(DIGIT 5)) 4)) var13_)))));"
trs.waves.1.c007,2,8,1,249,".(C var13_) = .(.(CONS .(.(DECC .(DIGIT 1)) 9)) .(.(CONS .(.(DECC .(DIGIT 6)) 2)) .(.(CONS .(DIGIT 3)) .(.(CONS .(.(DECC .(DIGIT 8)) 1)) .(.(CONS .(.(DECC .(DIGIT 5)) 4)) var13_)))));"
